domain,merchant_name,source,estimated_yearly_revenue,revenue_source,employee_count,description,categories,city,state,country_code,company_location,platform,plan,estimated_monthly_pageviews,estimated_monthly_visits,instagram,facebook,tiktok,twitter,linkedin_url,youtube,pinterest,tiktok_followers,twitter_followers,pinterest_followers,youtube_followers,emails,phones,apollo_industry,apollo_keywords,apollo_estimated_employees,apollo_founded_year,apollo_short_description
fontanacandlecompany.com,Fontana Candle Co,list1,"USD $5,080,944.12",store_leads,6,Fontana Candle Co is committed to toxin-free living. Our non-toxic beeswax candles and essential oils use 100% natural ingredients to create safe products for your home. MADE SAFE Certified.,/Home & Garden/Home & Interior Decor,Lancaster,Pennsylvania,US,"Lancaster, PA, USA",Shopify,Shopify Plus,362007,97619,fontanacandlecompany,fontanacandlecompany,@fontanacandleco,,http://www.linkedin.com/company/fontana-candle-company,fontanacandleco,,5472,,,457,customer@fontanacandlecandlecompany.com:customer@fontanacandlecompany.com:info@fontanacandlecompany.com,+1 844-770-0598,,,,,
healthvape.com,healthvape.com,list1,"USD $5,470,092.84",store_leads,,"See why our customers keep coming back for the very best nicotine-free vape pens and pods, and enhance your life with a variety of natural flavor options. HealthVape offers zero nicotine portable aromatherapy diffusers to enjoy any time of day.",/Health/Nutrition/Vitamins & Supplements,Las Vegas,Nevada,US,"Las Vegas, NV, USA",Shopify,Shopify Plus,389733,105096,healthvape,healthvape,@healthvape,healthvape,,healthvape,,,123,,,contact@healthvape.com,+1 702-779-3959,,,,,
buceplant.com,Buce Plant,list1,"USD $35,853,677.52",store_leads,7,Buce Plant is home to everything aquascaping! We are the premier shop for all your freshwater aquascaping supplies. Check out our huge selection today!,/Pets & Animals/Fish & Aquaria,Los Angeles,California,US,"Los Angeles, CA, USA",Shopify,Shopify Plus,3065407,826626,buceplant,buceplant,,,https://www.linkedin.com/company/buce-plant,buceplant,,,,,,support@buceplant.com:buceplant@gmail.com:info@buceplant.com,,,,,,
ellaelisque.com,Ellaé Lisqué,list1,"USD $7,652,671.44",store_leads,4,Shop Ellaé Lisqué’s designer dresses for women. Stunning party and cocktail styles crafted to elevate your look with elegance and sophistication.,/Apparel,Los Angeles,California,US,"Los Angeles, CA, USA",Shopify,Shopify Plus,545238,147030,ellaelisque,,,,http://www.linkedin.com/company/ellae-lisque,,,,,,,info@ellaelisque.com:marketing@ellaelisque.com,+1 800-561-0967:+1 855-919-5844,,,,,
rokamultisport.com,ROKA Multisport,list1,"USD $5,274,638.04",store_leads,7,"ROKA Multisport is dedicated to athletes pursuing new goals every day through triathlon & multisport training and racing. From our fastest wetsuit, the Maverick X.3, to the beginner-price-point Maverick Comp.3; from swimskins to tri race kits to goggles & swimsuits, we offer the most premium gear for every athlete.",/Sports/Individual Sports/Cycling:/Sports/Water Sports,Littleton,Colorado,US,"Littleton, CO, USA",Shopify,Shopify Plus,375807,101341,rokamultisport,,,,http://www.linkedin.com/company/roka-multisport,,,,,,,support@rokamultisport.com,+1 877-985-7652,,,,,
www.saebo.com,Saebo,list1,"USD $5,054,824.80",store_leads,31,"Award-winning, effective home rehabilitation therapy products for impaired mobility and neurological function, including stroke survivors.",/Health,Charlotte,North Carolina,US,"Charlotte, NC, USA",Shopify,Shopify Plus,360146,97117,saeboinc,saeboinc,,saeboinc,https://www.linkedin.com/company/saebo-inc,saeboinc,saeboforstroke,,2070,3700,23300,sales@saebo.com,+1 855-414-0037:+1 888-284-5433,,,,,
seeqsupply.com,SEEQ,list1,"USD $5,738,329.68",store_leads,10,"Traditional thick & milky protein shakes weren’t cutting it for us anymore, so we launched SEEQ Clear Protein: a light & refreshing protein that looks and tastes just like your favorite sports drink. It’s the juiciest way to hit your health & wellness goals, with all the same benefits as traditional protein powders!",/Health/Nutrition/Vitamins & Supplements,Minneapolis,Minnesota,US,"Minneapolis, MN, USA",Shopify,Shopify Plus,408845,110250,seeqsupply,seeqsupply,@seeqsupply,seeqsupply,http://www.linkedin.com/company/seeq-supply,,,167600,71,,,support@seeqsupply.com,,,,,,
www.proclamationjewelry.com,Proclamation,list1,"USD $9,607,512.84",store_leads,1,"Explore unique men’s solid gold chains, men's gold rings, and men's gold pendants from the world's most loyal & trusted jewelers. Check out exclusive gold, platinum and silver jewelry collections at Proclamation Jewelry.",/Apparel/Clothing Accessories,Cypress,Texas,US,"Cypress, TX, USA",Shopify,,684517,184588,proclamationjewelry,proclamationjewelry,,,http://www.linkedin.com/company/proclamation-jewelry,proclamationjewelry,procjewelry,,,3400,,help@proclamationjewelry.com:info@proclamationjewelry.com,+1 800-520-8201,,,,,
stompstickers.com,Stomp Stickers,list1,"USD $7,990,755.36",store_leads,1,"Easy to create custom stickers, labels, boxes, and more to fit every need and industry. Free shipping, free artwork correction, and free digital proofs with Stomp Stickers.",/Books & Literature,New Century,Kansas,US,"New Century, KS 66031, USA",Shopify,Shopify Plus,569326,153526,stompstickers,stompstickers,,stompstickers,https://www.linkedin.com/company/stompstickers,,,,42,,,supportsquad@stompstickers.com:art@stompstickers.com,+1 877-786-6790:+1 833-599-0683,,,,,
wanderingbearcoffee.com,Wandering Bear Coffee,list1,"USD $7,965,660.60",store_leads,36,"Cafe-style cold brew iced coffee, always easy and boxed to stay fresh.",/Food & Drink/Beverages/Coffee & Tea,New York,New York,US,"New York, NY, USA",Shopify,Shopify Plus,244516,65936,wanderingbearco,wanderingbearco,@wanderingbearco,wanderingbearco,https://www.linkedin.com/company/wandering-bear-coffee-co-,,wanderingbearco,4314,1,149,,hello@wanderingbearcoffee.com:shop@wanderingbearcoffee.com:office@wanderingbearcoffee.com:support@wanderingbearcoffee.com,,,,,,
canawineco.com,Cana Wine Company,list1,"USD $5,915,001.96",store_leads,,"Shop our extensive collections, canawineco.com | Cana Wine and Spirits is the home of rare and allocated wine, whiskey and other spirits. Anything you could ask for, we can deliver!",/Food & Drink/Beverages/Alcoholic Beverages,Nashville,Tennessee,US,"Nashville, TN, USA",Shopify,,421432,113644,canawinecompany,canawineco,@canawineco,canawinecompany,,,,39,1059,,,support@canawineco.com,+1 629-800-5131:+1 888-730-0932:+1 615-946-1784,,,,,
boysmells.com,Boy Smells,list1,"USD $11,147,966.64",store_leads,24,"BOY SMELLS is highly spirited scented candles, fine fragrance, perfume, body mists & washes and lotions. Turn the daily routine into meaningful rituals. Free shipping in USA .",/Apparel,West Hollywood,California,US,"West Hollywood, CA, USA",Shopify,Shopify Plus,794271,214185,boy__smells,,,boy__smells,https://www.linkedin.com/company/boy-smells,,,,768,,,sales@boysmells.com:partnerships@boysmells.com,,,,,,
www.milliardbrands.com,Milliard Brands,list1,"USD $7,790,604.96",store_leads,1,"Explore a range of mattresses, furniture, and bedding at Milliard Brands. Shop our online store to find products that cater to your home and travel needs.",/Home & Garden,Lakewood,New Jersey,US,"Lakewood, NJ 08701, USA",Shopify,,555065,149680,milliardbrands,milliardbedding,,,http://www.linkedin.com/company/milliard-brands,,,,,,,info@milliardbrands.com,+1 866-686-4891,,,,,
www.prosoccer.com,Prosoccer.com,list1,"USD $6,832,406.88",store_leads,3,"An official partner of Nike, adidas, Puma, and other top soccer brands, Pro Soccer is a soccer specialty store located in Pasadena, CA. We've been serving our community and customers around the world with authentic soccer apparel and gear since 1991.",/Sports/Team Sports/Soccer:/Sports/Sporting Goods,Pasadena,California,US,"Pasadena, CA, USA",Shopify,Shopify Plus,486796,131270,prosoccerdotcom,prosoccer,,prosoccerdotcom,https://www.linkedin.com/company/prosoccer-store,,,,347,,,customerservice@prosoccer.com:returns@prosoccer.com:team@prosoccer.com,+1 626-403-9921:+1 800-688-8088,,,,,
tomskey.com,Tom's Key Company,list1,"USD $10,223,518.20",store_leads,7,Unlock significant savings in your spare car key! Discover Key by Photo Technology and DIY Programming for Fast and Affordable Solutions.,/Computers:/Autos & Vehicles,Riverton,Utah,US,"Riverton, UT, USA",Shopify,Shopify Plus,728406,196423,tomskey.company,tomskey.company,@tomskeyco,,http://www.linkedin.com/company/tomskeycompany,tomskeycompany,,16300,,,,help@tomskey.com,+1 800-905-0443:+1 877-640-4332,,,,,
www.amoils.com,Healing Natural Oils,list1,"USD $5,121,737.28",store_leads,4,"Shop natural products to treat and remove symptoms of warts, skin tags, moles, hemorrhoids, scars, varicose veins, and more. Lab-tested and trusted since 2001.",/Beauty & Fitness/Face & Body Care/Skin & Nail Care,San Diego,California,US,"San Diego, CA, USA",Shopify,Shopify Plus,364914,98403,healingnaturaloils,healingnaturaloils,,amoils,https://www.linkedin.com/company/healing-natural-oils,,,,2587,,,healing@amoils.com,+1 866-445-5433,,,,,
newenglandshaving.com,New England Shaving Company,list1,"USD $5,412,571.68",store_leads,,"Discover premium razors, shaving brushes, artisan soaps, and classic grooming essentials at New England Shaving Company: your trusted classic shaving store.",/Beauty & Fitness/Face & Body Care/Shaving & Hair Removal:/Beauty & Fitness/Face & Body Care/Hygiene & Toiletries,Manchester,New Hampshire,US,"Manchester, NH, USA",Shopify,,385635,103991,,,,,,,,,,,,support@newenglandshaving.com:customerservice@newenglandshaving.com,,,,,,
abchome.com,abc carpet & home,list1,"USD $14,009,647.80",store_leads,370,"abc carpet & home offers one of a kind rugs, modern furniture and unique home decor featuring inspiring designs and curated collections. Explore our collection online or visit our Manhattan or Brooklyn store locations.",/Home & Garden/Home Furnishings/Rugs & Carpets,New York,New York,US,"New York, NY, USA",Shopify,Shopify Plus,998160,269166,abccarpetandhome,abccarpetandhome,,,https://www.linkedin.com/company/abc-carpet-,,abccarpetandhome,,,32700,,customerservice@abchome.com:abchome@derris.com:pr@abchome.com,+1 212-473-3000,,,,,
freddystore.com,Freddy USA,list1,"USD $5,860,335.48",store_leads,5,"The Official Freddy USA Store. Shop our figure flattering jeans, pants, shorts and more. See why over 10 million women worldwide can't get enough of Freddy.",/Apparel,Miami Beach,Florida,US,"Miami Beach, FL, USA",Shopify,Shopify Plus,280272,75578,freddystoreofficial,freddystoreofficial,@freddystoreofficial,,https://www.linkedin.com/company/freddy-store,uc9hdvrdfaggvfshim7xrxnw,freddystoreusa,6725,,8127,,support@freddystore.com,+1 323-529-8178,,,,,
lotusplantpower.com,Lotus Plant Power,list1,"USD $12,195,087.72",store_leads,,"Discover Lotus Plant Power — natural caffeine from green coffee beans, GMO-free, gluten-free, and vegan. Powered by Plant Power Seven (PP7™) formula with seven of earth's power plants to support focus, stress-relief, and gut and immune health defense.",/Food & Drink/Beverages:/Business & Industrial/Renewable & Alternative Energy,South Jordan,Utah,US,"South Jordan, UT, USA",Shopify,Shopify Plus,868876,234303,lotusplantpower,lotusplantpower,@lotusplantpower,,,,lotusplantpower,15800,,3800,,info@lotusplantpower.com,+1 888-702-5584,,,,,
imaginaryauthors.com,Imaginary Authors,list1,"USD $5,155,193.52",store_leads,3,"Imaginary Authors is a literary-inspired niche perfumery, offering wildly unique fragrances, exhilaratingly fragrant soap, & hand-poured soy wax candles.",/Beauty & Fitness/Face & Body Care/Perfumes & Fragrances,Portland,Oregon,US,"Portland, OR, USA",Shopify,Shopify Plus,367297,99046,imaginaryauthors,imaginaryauthors,,,http://www.linkedin.com/company/imaginary-authors,,,,,,,info@imaginaryauthors.com:support@imaginaryauthors.com:info@imaginaryuauthors.com,,,,,,
casaloce.com,Casa Locé,list1,"USD $9,382,416.96",store_leads,,"Nestled between the majestic Topatopa Mountains and the serene Pacific Ocean, the Ojai Valley offers a winemaker's dream terroir.",/Food & Drink/Beverages/Alcoholic Beverages,Ojai,California,US,"Ojai, CA 93023, USA",Shopify,,668479,180263,casalocefarmandwinery,casalocewinery,@casalocewinery,,,,,,,,,orders@casaloce.com:casaloce@casaloce.com,,,,,,
www.falscara.com,Falscara,list1,"USD $5,310,148.68",store_leads,,"Unlock the secret to stunning lashes with Falscara DIY Lash Extension Kits. Explore our range of high-quality false lash wisps for a natural, long-lasting, salon-like finish at home.",/Beauty & Fitness/Face & Body Care/Make-Up & Cosmetics,Port Washington,New York,US,"Port Washington, NY, USA",Shopify,,378337,102023,falscara,falscaraofficial,@falscara,,,falscara,falscara,186200,,21,214,help@falscara.com:orders@falscara.com:orders@kissusa.com,+1 844-864-5261:+1 516-625-9291,,,,,
archiesfootwear.com,Archies Footwear | USA,list1,"USD $17,847,135.60",store_leads,36,"Super comfortable Flip Flops with arch support. At Archies Footwear we created a pair of flip flops so comfy & supportive, you’ll never want to take them off",/Apparel/Footwear,Westford,Massachusetts,US,"Westford, MA 01886, USA",Shopify,,1271574,342896,archiesfootwear,archiesfootwear,@archiesfootwear,,https://www.linkedin.com/company/archiesfootwear,,,14300,,,,customerservice@archiesfootwear.com.au,+1 0438571493:+1 844-573-0451,,,,,
lauraparkdesigns.com,Laura Park,list1,"USD $18,086,237.28",store_leads,6,"Inspired by the vibrant spirit of Laura Park’s original art, our collection of lifestyle products are designed to bring beauty and color to your surroundings.",/Travel,Matthews,North Carolina,US,"Matthews, NC, USA",Shopify,,371981,100309,lauraparkdesign,lauraparkdesign,@shoplauraparkdesigns,,http://www.linkedin.com/company/laura-park-designs,,lauraparkdesigns,7154,,1009,,info@lauraparkdesigns.com:marketing@lauraparkdesigns.com,+1 980-237-3017,,,,,
thegoodpatch.com,The Good Patch,list1,"USD $5,060,987.76",store_leads,18,"The Good Patch offers a variety of wellness products and patches for life’s common ailments. We use tried-and-true ingredients that are plant-powered and 3rd party tested for purity and quality. Simply peel and stick, and remove when you’re done. You’re in complete control!",/Health/Health Conditions/Sleep Disorders,Jasper,Georgia,US,"Jasper, GA, USA",Shopify,,360585,97236,thegoodpatch,mygoodpatch,@thegoodpatch,,https://www.linkedin.com/company/the-good-patch,,,139100,,,,info@lamend.com:marketing@lamend.com,+1 310-909-8407,,,,,
caseelegance.com,Case Elegance,list1,"USD $6,312,945.24",store_leads,4,"Bringing you Everyday Elegance with industry leading products including Humidors, Watch Boxes, Travel Watch Cases, and Travel Jewelry Organizers.",/Apparel/Clothing Accessories,Fishers,Indiana,US,"Fishers, IN, USA",Shopify,Shopify Plus,247966,66867,caseelegance,caseelegance,,,http://www.linkedin.com/company/case-elegance,,caseeleganc4219,,,2900,,support@caseelegance.com:help@caseelegance.com,+1 317-530-3002,,,,,
eliteathleticgear.com,Elite Athletic Gear,list1,"USD $5,031,346.80",store_leads,4,"Elite Athletic Gear provides high quality sports accessories & jewelry designed for athletes, fitness enthusiasts, and teams who want to perform at their best. Shop arm sleeves, headbands, wristbands, number necklaces & more. Family-owned since 2014. FREE U.S. shipping on orders over $50. Gear up & stand out today!",/Apparel:/Sports,Bradenton,Florida,US,"Bradenton, FL, USA",Shopify,Shopify Plus,268855,72500,eliteathleticgear,eliteathleticgear,@eliteathleticgear,eliteathgear,http://www.linkedin.com/company/elite-athletic-gear,ucr3czjoeu2_7fm_bisz6mda,eliteathleticgear,18700,21500,120,114,info@EliteAthleticGear.com,+1 888-220-8050,,,,,
unjury.com,Unjury,list1,"USD $5,102,954.76",store_leads,6,"High quality protein powder, meal replacements, vitamins, and supplements by Unjury. Recommended by Doctors, Dietitians, and America's Top Rated Hospitals.",/Health/Nutrition,Middletown,Connecticut,US,"Middletown, CT, USA",Shopify,Shopify Plus,272681,73531,unjuryprotein,unjury,,,https://www.linkedin.com/company/unjury,,,,,,,support@unjury.com:service@unjury.com:unjurycares@unjury.com,+1 800-517-5111,,,,,
padelusa.com,Padel USA,list1,"USD $5,053,259.64",store_leads,3,"Padel USA: Your online padel store destination for all things padel (not paddle tennis). We are the Nº1 official USA online reseller for top padel brands, offering a wide selection of padel rackets and more at the best price guaranteed. Excellent customer service, focusing solely on padel and not pickleball or paddle.",/Sports/Sporting Goods:/Sports/Individual Sports/Racquet Sports,Pinecrest,Florida,US,"Pinecrest, FL 33156, USA",Shopify,,270026,72815,padel.usa,,@padel.usa,,http://www.linkedin.com/company/padelusa,,,8249,,,,,+1 954-652-6009,,,,,
splendid.com,Splendid,list1,"USD $19,937,856.24",store_leads,183,"Discover sustainable, stylish and soft products that take you from t-shirt to sheets. From the fabric you wear to what you do, shop our women’s, kids, and home collection now.",/Apparel/Women's Clothing,Williamsport,Pennsylvania,US,"Williamsport, PA, USA",Shopify,Shopify Plus,1420534,383065,splendidla,splendidbrand,,splendidla,https://www.linkedin.com/company/splendid-a-contemporary-lifestyle-brand,,splendidla,,5848,44300,,customercare@splendid.com:splendid@dgpb.zendesk.com,+1 877-495-4185:+1 888-416-8568,,,,,
